log.lll	log.llw	log.ull	log.ulw	log.ctl	log.ctw
2.27367540600376	2.37916974524635	1.81157964362456	0.831122046425506	2.13219364869632	0.949670235719082
2.38428433202936	2.27202723504778	1.75773066457185	0.806195621244508	2.15193399396427	1.11414314106931
2.32999370693075	2.14740677630984	1.79344558196064	0.756866169690944	2.07320483034351	1.14201571563986
2.32010640190033	2.18265916732351	1.72192490544126	0.780050711392576	2.11295500262066	1.20647251147706
2.24889150067871	2.22216148055206	1.78865663530107	0.911673971891944	2.06790270558031	0.991610649214101
2.34369334458351	2.3383729724515	1.76379627527437	0.780298449175119	2.12826557852417	0.942341513429322
2.26199513941115	2.12732864828972	1.68253489753418	0.81449228489381	2.04590310266856	0.924507699540939
2.28028214163267	2.02121823242785	1.65594293276024	0.6860129083816	1.84152872495172	1.03244615520244
2.2970720734808	2.23338678076719	1.84766339383116	0.844012789162647	2.11840867702206	1.04516061455794
2.19484772902441	2.06419852035312	1.70729802278374	0.744347420091315	2.04967796721984	1.06284197556713
2.26456825083708	2.135695329132	1.746190116153	0.840011508941478	2.11260495085681	0.942924380342845
2.36689399240493	2.1393149968381	1.82886265993817	0.958813967531905	2.14611871054636	1.26962273052164
2.20928899305505	2.09912197293354	1.71318136657909	0.844463834684504	2.00593613146896	1.0769343897771
2.25070368515582	2.16089579747989	1.75010807180874	0.870786626782197	2.03371801415538	0.893528398918282
2.2274698890153	2.14322280743889	1.71992317213683	0.652281102301422	2.16990252330921	0.950102012269685
2.41806661636035	2.31076724960793	1.92799470353399	0.925795194374473	2.20300776929369	1.09900345272381
2.22446756252304	2.0976951218708	1.68086390645647	0.696106259149221	2.03013154584031	1.00506032944414
2.10706526604771	2.06970634469132	1.64710088950271	0.88747565471302	2.08031057503341	1.25321190692785
2.20345050928716	2.12761459930555	1.69272119210091	0.660404383040758	2.14836893343606	1.07007994843445
2.10059968656684	1.99142598581581	1.66949741792755	0.758570335959009	2.06851641619235	1.09151390081256
2.22984299065633	2.0682298520102	1.7585014974064	0.722596884229762	2.1099618359521	1.09738221963359

