survival	gestation.time	weight
0	0.0175037	-0.301116
0	0.0175037	-0.301116
1	0.0175037	-0.109544
1	0.0175037	-0.109544
1	0.0175037	-0.109544
1	0.0175037	-0.109544
1	0.0175037	-0.109544
1	0.0175037	-0.109544
1	0.0175037	-0.109544
1	0.0175037	-0.109544
1	0.0175037	-0.109544
1	0.0175037	-0.109544
1	0.0175037	-0.109544
1	0.0175037	-0.109544
1	0.0175037	-0.109544
1	0.0175037	-0.109544
1	0.0175037	-0.109544
1	0.0175037	-0.109544
1	0.0175037	-0.109544
1	0.0175037	-0.109544
1	0.0175037	-0.109544
1	0.0175037	-0.109544
1	0.0175037	-0.109544
1	0.0175037	-0.109544
1	0.0175037	-0.109544
1	0.0175037	-0.109544
1	0.0175037	-0.109544
1	0.0175037	-0.109544
1	0.0175037	-0.109544
1	0.0175037	-0.109544
1	0.0175037	-0.109544
1	0.0175037	-0.109544
1	0.0175037	-0.109544
1	0.0175037	-0.109544
1	0.0175037	-0.109544
1	0.0175037	-0.109544
1	0.0175037	-0.109544
1	0.0175037	-0.109544
1	0.0175037	-0.109544
1	0.0175037	-0.109544
1	0.0175037	-0.109544
1	0.0175037	-0.109544
1	0.0175037	-0.109544
1	0.0175037	-0.109544
1	0.0175037	-0.109544
1	0.0175037	-0.109544
1	0.0175037	-0.109544
1	0.0175037	-0.109544
1	0.0175037	-0.109544
1	0.0175037	-0.109544
1	0.0175037	-0.109544
1	0.0175037	-0.109544
1	0.0175037	-0.109544
1	0.0175037	-0.109544
1	0.0175037	-0.109544
1	0.0175037	-0.109544
1	0.0175037	-0.109544
1	0.0175037	-0.109544
1	0.0175037	-0.109544
1	0.0175037	-0.109544
1	0.0175037	-0.109544
1	0.0175037	-0.109544
1	0.0175037	-0.109544
1	0.0175037	0.0820271
1	0.0175037	0.0820271
1	0.0175037	0.0820271
1	0.0175037	0.0820271
1	0.0175037	0.0820271
1	0.0175037	0.0820271
1	0.0175037	0.0820271
1	0.0175037	0.0820271
1	0.0175037	0.0820271
1	0.0175037	0.0820271
1	0.0175037	0.0820271
1	0.0175037	0.0820271
1	0.0175037	0.0820271
1	0.0175037	0.0820271
1	0.0175037	0.0820271
1	0.0175037	0.0820271
1	0.0175037	0.0820271
1	0.0175037	0.0820271
1	0.0175037	0.0820271
1	0.0175037	0.0820271
1	0.0175037	0.0820271
1	0.0175037	0.0820271
1	0.0175037	0.0820271
1	0.0175037	0.0820271
1	0.0175037	0.0820271
1	0.0175037	0.0820271
1	0.0175037	0.0820271
1	0.0175037	0.0820271
1	0.0175037	0.0820271
1	0.0175037	0.0820271
1	0.0175037	0.0820271
1	0.0175037	0.0820271
1	0.0175037	0.0820271
1	0.0175037	0.0820271
1	0.0175037	0.0820271
1	0.0175037	0.0820271
1	0.0175037	0.0820271
1	0.0175037	0.0820271
1	0.0175037	0.0820271
1	0.0175037	0.0820271
1	0.0175037	0.0820271
1	0.0175037	0.0820271
1	0.0175037	0.0820271
1	0.0175037	0.0820271
1	0.0175037	0.0820271
1	0.0175037	0.0820271
1	0.0175037	0.0820271
1	0.0175037	0.0820271
1	0.0175037	0.0820271
1	0.0175037	0.0820271
1	0.0175037	0.0820271
1	0.0175037	0.0820271
1	0.0175037	0.0820271
1	0.0175037	0.0820271
1	0.0175037	0.0820271
1	0.0175037	0.0820271
1	0.0175037	0.0820271
1	0.0175037	0.0820271
1	0.0175037	0.0820271
1	0.0175037	0.0820271
1	0.0175037	0.0820271
1	0.0175037	0.0820271
1	0.0175037	0.0820271
1	0.0175037	0.0820271
1	0.0175037	0.0820271
0	0.0175037	0.0820271
0	0.0175037	0.0820271
0	0.0175037	0.0820271
1	0.0175037	0.273599
1	0.0175037	0.273599
1	0.0175037	0.273599
1	0.0175037	0.273599
1	0.0175037	0.273599
1	0.0175037	0.273599
1	0.0175037	0.273599
1	0.0175037	0.273599
1	0.0175037	0.273599
1	0.0175037	0.273599
1	0.0175037	0.273599
1	0.0175037	0.273599
1	0.0175037	0.273599
1	0.0175037	0.273599
1	0.0175037	0.273599
1	0.0175037	0.273599
1	0.0175037	0.273599
1	0.0175037	0.273599
1	0.0175037	0.273599
1	0.0175037	0.273599
1	0.0175037	0.273599
1	0.0175037	0.273599
1	0.0175037	0.273599
1	0.0175037	0.273599
1	0.0175037	0.273599
1	0.0175037	0.273599
1	0.0175037	0.273599
1	0.0175037	0.273599
1	0.0175037	0.273599
1	0.0175037	0.273599
1	0.0175037	0.273599
1	0.0175037	0.273599
1	0.0175037	0.273599
1	0.0175037	0.273599
1	0.0175037	0.273599
1	0.0175037	0.273599
1	0.0175037	0.273599
1	0.0175037	0.273599
1	0.0175037	0.273599
1	0.0175037	0.273599
1	0.0175037	0.273599
1	0.0175037	0.273599
1	0.0175037	0.273599
1	0.0175037	0.273599
1	0.0175037	0.273599
1	0.0175037	0.273599
1	0.0175037	0.273599
1	0.0175037	0.273599
1	0.0175037	0.273599
1	0.0175037	0.273599
1	0.0175037	0.273599
1	0.0175037	0.273599
1	0.0175037	0.273599
1	0.0175037	0.273599
1	0.0175037	0.273599
1	0.0175037	0.273599
1	0.0175037	0.273599
1	0.0175037	0.273599
1	0.0175037	0.273599
1	0.0175037	0.273599
1	0.0175037	0.273599
1	0.0175037	0.273599
1	0.0175037	0.273599
1	0.0175037	0.273599
1	0.0175037	0.273599
1	0.0175037	0.273599
1	0.0175037	0.273599
1	0.0175037	0.273599
1	0.0175037	0.273599
1	0.0175037	0.273599
1	0.0175037	0.273599
1	0.0175037	0.273599
1	0.0175037	0.273599
1	0.0175037	0.273599
1	0.0175037	0.273599
1	0.0175037	0.273599
1	0.0175037	0.273599
1	0.0175037	0.273599
1	0.0175037	0.273599
1	0.0175037	0.273599
1	0.0175037	0.273599
1	0.0175037	0.273599
1	0.0175037	0.273599
1	0.0175037	0.273599
1	0.0175037	0.273599
1	0.0175037	0.273599
1	0.0175037	0.273599
1	0.0175037	0.273599
1	0.0175037	0.273599
0	0.0175037	0.273599
0	0.0175037	0.273599
1	0.0175037	0.46517
1	0.0175037	0.46517
1	0.0175037	0.46517
1	0.0175037	0.46517
1	0.0175037	0.46517
1	0.0175037	0.46517
1	0.0175037	0.46517
1	0.0175037	0.46517
1	0.0175037	0.46517
1	0.0175037	0.46517
1	0.0175037	0.46517
1	0.0175037	0.46517
1	0.0175037	0.46517
1	0.0175037	0.46517
1	0.0175037	0.46517
1	0.0175037	0.46517
1	0.0175037	0.46517
1	0.0175037	0.46517
1	0.0175037	0.46517
1	0.0175037	0.46517
1	0.0175037	0.46517
1	0.0175037	0.46517
1	0.0175037	0.46517
1	0.0175037	0.46517
1	0.0175037	0.46517
1	0.0175037	0.46517
1	0.0175037	0.46517
1	0.0175037	0.46517
1	0.0175037	0.46517
1	0.0175037	0.46517
1	0.0175037	0.46517
1	0.0175037	0.46517
1	0.0175037	0.46517
1	0.0175037	0.46517
1	0.0175037	0.46517
1	0.0175037	0.46517
1	0.0175037	0.46517
1	0.0175037	0.46517
1	0.0175037	0.46517
1	0.0175037	0.46517
1	0.0175037	0.46517
1	0.0175037	0.46517
1	0.0175037	0.46517
1	0.0175037	0.46517
1	0.0175037	0.46517
1	0.0175037	0.46517
1	0.0175037	0.46517
1	0.0175037	0.46517
1	0.0175037	0.46517
1	0.0175037	0.46517
1	0.0175037	0.46517
1	0.0175037	0.46517
1	0.0175037	0.46517
1	0.0175037	0.46517
1	0.0175037	0.46517
1	0.0175037	0.46517
1	0.0175037	0.46517
1	0.0175037	0.46517
1	0.0175037	0.46517
1	0.0175037	0.46517
1	0.0175037	0.46517
0	0.0175037	0.46517
0	0.0175037	0.46517
0	0.0175037	0.46517
1	0.0175037	0.656742
1	0.0175037	0.656742
1	0.0175037	0.656742
1	0.0175037	0.656742
1	0.0175037	0.656742
1	0.0175037	0.656742
1	0.0175037	0.656742
1	0.0175037	0.656742
1	0.0175037	0.656742
1	0.0175037	0.656742
1	0.0175037	0.656742
1	0.0175037	0.656742
1	0.0175037	0.656742
1	0.0175037	0.656742
1	0.0175037	0.656742
1	0.0175037	0.656742
1	0.0175037	0.656742
1	0.0175037	0.656742
1	0.0175037	0.656742
1	0.0175037	0.656742
1	0.0175037	0.656742
1	0.0175037	0.656742
1	0.0175037	0.656742
1	0.0175037	0.656742
1	0.0175037	0.656742
1	0.0175037	0.656742
1	0.0175037	0.656742
0	0.0175037	0.656742
0	0.0175037	0.656742
0	0.0175037	0.656742
1	0.0175037	0.848314
1	0.0175037	0.848314
1	0.0175037	0.848314
1	0.0175037	0.848314
1	0.0175037	0.848314
1	0.0175037	0.848314
1	0.0175037	1.03989
1	0.0175037	1.03989
1	0.0175037	1.03989
1	0.0175037	1.03989
1	0.0175037	1.03989
1	0.0175037	1.03989
1	0.0175037	1.03989
1	0.0175037	1.03989
1	0.0175037	1.03989
1	0.0175037	1.03989
1	0.0175037	1.03989
1	0.0175037	1.23146
1	0.0175037	1.6146
1	0.146207	-1.25897
1	0.146207	-0.875831
1	0.146207	-0.875831
1	0.146207	-0.684259
1	0.146207	-0.684259
1	0.146207	-0.684259
0	0.146207	-0.684259
1	0.146207	-0.492688
1	0.146207	-0.492688
1	0.146207	-0.492688
1	0.146207	-0.492688
1	0.146207	-0.492688
1	0.146207	-0.492688
1	0.146207	-0.492688
1	0.146207	-0.492688
1	0.146207	-0.492688
1	0.146207	-0.492688
1	0.146207	-0.492688
1	0.146207	-0.492688
1	0.146207	-0.492688
1	0.146207	-0.492688
1	0.146207	-0.492688
1	0.146207	-0.492688
1	0.146207	-0.492688
1	0.146207	-0.492688
1	0.146207	-0.492688
1	0.146207	-0.492688
0	0.146207	-0.492688
1	0.146207	-0.492688
1	0.146207	-0.301116
1	0.146207	-0.301116
1	0.146207	-0.301116
1	0.146207	-0.301116
1	0.146207	-0.301116
1	0.146207	-0.301116
1	0.146207	-0.301116
1	0.146207	-0.301116
1	0.146207	-0.301116
1	0.146207	-0.301116
1	0.146207	-0.301116
1	0.146207	-0.301116
1	0.146207	-0.301116
1	0.146207	-0.301116
1	0.146207	-0.301116
1	0.146207	-0.301116
1	0.146207	-0.301116
1	0.146207	-0.301116
1	0.146207	-0.301116
1	0.146207	-0.301116
1	0.146207	-0.301116
1	0.146207	-0.301116
1	0.146207	-0.301116
1	0.146207	-0.301116
1	0.146207	-0.301116
1	0.146207	-0.301116
1	0.146207	-0.301116
1	0.146207	-0.301116
1	0.146207	-0.301116
1	0.146207	-0.301116
1	0.146207	-0.301116
1	0.146207	-0.301116
1	0.146207	-0.301116
1	0.146207	-0.301116
1	0.146207	-0.301116
1	0.146207	-0.301116
1	0.146207	-0.301116
1	0.146207	-0.301116
0	0.146207	-0.301116
0	0.146207	-0.301116
0	0.146207	-0.301116
0	0.146207	-0.301116
1	0.146207	-0.109544
1	0.146207	-0.109544
1	0.146207	-0.109544
1	0.146207	-0.109544
1	0.146207	-0.109544
1	0.146207	-0.109544
1	0.146207	-0.109544
1	0.146207	-0.109544
1	0.146207	-0.109544
1	0.146207	-0.109544
1	0.146207	-0.109544
1	0.146207	-0.109544
1	0.146207	-0.109544
1	0.146207	-0.109544
1	0.146207	-0.109544
1	0.146207	-0.109544
1	0.146207	-0.109544
1	0.146207	-0.109544
1	0.146207	-0.109544
1	0.146207	-0.109544
1	0.146207	-0.109544
1	0.146207	-0.109544
1	0.146207	-0.109544
1	0.146207	-0.109544
1	0.146207	-0.109544
1	0.146207	-0.109544
1	0.146207	-0.109544
1	0.146207	-0.109544
1	0.146207	-0.109544
1	0.146207	-0.109544
1	0.146207	-0.109544
1	0.146207	-0.109544
1	0.146207	-0.109544
1	0.146207	-0.109544
1	0.146207	-0.109544
1	0.146207	-0.109544
1	0.146207	-0.109544
1	0.146207	-0.109544
1	0.146207	-0.109544
1	0.146207	-0.109544
1	0.146207	-0.109544
1	0.146207	-0.109544
1	0.146207	-0.109544
1	0.146207	-0.109544
1	0.146207	-0.109544
1	0.146207	-0.109544
1	0.146207	-0.109544
1	0.146207	-0.109544
1	0.146207	-0.109544
1	0.146207	-0.109544
1	0.146207	-0.109544
1	0.146207	-0.109544
1	0.146207	-0.109544
1	0.146207	-0.109544
1	0.146207	-0.109544
1	0.146207	-0.109544
1	0.146207	-0.109544
1	0.146207	-0.109544
1	0.146207	-0.109544
1	0.146207	-0.109544
1	0.146207	-0.109544
1	0.146207	-0.109544
1	0.146207	-0.109544
1	0.146207	-0.109544
1	0.146207	-0.109544
1	0.146207	-0.109544
1	0.146207	-0.109544
1	0.146207	-0.109544
1	0.146207	-0.109544
1	0.146207	-0.109544
1	0.146207	-0.109544
1	0.146207	-0.109544
1	0.146207	-0.109544
1	0.146207	-0.109544
1	0.146207	-0.109544
1	0.146207	-0.109544
1	0.146207	-0.109544
1	0.146207	-0.109544
1	0.146207	-0.109544
1	0.146207	-0.109544
1	0.146207	-0.109544
1	0.146207	-0.109544
1	0.146207	-0.109544
1	0.146207	-0.109544
1	0.146207	-0.109544
1	0.146207	-0.109544
1	0.146207	-0.109544
1	0.146207	-0.109544
1	0.146207	-0.109544
1	0.146207	-0.109544
1	0.146207	-0.109544
1	0.146207	-0.109544
1	0.146207	-0.109544
1	0.146207	-0.109544
1	0.146207	-0.109544
1	0.146207	-0.109544
1	0.146207	-0.109544
1	0.146207	-0.109544
1	0.146207	-0.109544
1	0.146207	-0.109544
1	0.146207	-0.109544
1	0.146207	-0.109544
0	0.146207	-0.109544
0	0.146207	-0.109544
0	0.146207	-0.109544
1	0.146207	0.0820271
1	0.146207	0.0820271
1	0.146207	0.0820271
1	0.146207	0.0820271
1	0.146207	0.0820271
1	0.146207	0.0820271
1	0.146207	0.0820271
1	0.146207	0.0820271
1	0.146207	0.0820271
1	0.146207	0.0820271
1	0.146207	0.0820271
1	0.146207	0.0820271
1	0.146207	0.0820271
1	0.146207	0.0820271
1	0.146207	0.0820271
1	0.146207	0.0820271
1	0.146207	0.0820271
1	0.146207	0.0820271
1	0.146207	0.0820271
1	0.146207	0.0820271
1	0.146207	0.0820271
1	0.146207	0.0820271
1	0.146207	0.0820271
1	0.146207	0.0820271
1	0.146207	0.0820271
1	0.146207	0.0820271
1	0.146207	0.0820271
1	0.146207	0.0820271
1	0.146207	0.0820271
1	0.146207	0.0820271
1	0.146207	0.0820271
1	0.146207	0.0820271
1	0.146207	0.0820271
1	0.146207	0.0820271
1	0.146207	0.0820271
1	0.146207	0.0820271
1	0.146207	0.0820271
1	0.146207	0.0820271
1	0.146207	0.0820271
1	0.146207	0.0820271
1	0.146207	0.0820271
1	0.146207	0.0820271
1	0.146207	0.0820271
1	0.146207	0.0820271
1	0.146207	0.0820271
1	0.146207	0.0820271
1	0.146207	0.0820271
1	0.146207	0.0820271
1	0.146207	0.0820271
1	0.146207	0.0820271
1	0.146207	0.0820271
1	0.146207	0.0820271
1	0.146207	0.0820271
1	0.146207	0.0820271
1	0.146207	0.0820271
1	0.146207	0.0820271
1	0.146207	0.0820271
1	0.146207	0.0820271
1	0.146207	0.0820271
1	0.146207	0.0820271
1	0.146207	0.0820271
1	0.146207	0.0820271
1	0.146207	0.0820271
1	0.146207	0.0820271
1	0.146207	0.0820271
1	0.146207	0.0820271
1	0.146207	0.0820271
1	0.146207	0.0820271
1	0.146207	0.0820271
1	0.146207	0.0820271
1	0.146207	0.0820271
1	0.146207	0.0820271
1	0.146207	0.0820271
1	0.146207	0.0820271
1	0.146207	0.0820271
1	0.146207	0.0820271
1	0.146207	0.0820271
1	0.146207	0.0820271
1	0.146207	0.0820271
1	0.146207	0.0820271
1	0.146207	0.0820271
1	0.146207	0.0820271
1	0.146207	0.0820271
1	0.146207	0.0820271
1	0.146207	0.0820271
1	0.146207	0.0820271
1	0.146207	0.0820271
1	0.146207	0.0820271
1	0.146207	0.0820271
1	0.146207	0.0820271
1	0.146207	0.0820271
1	0.146207	0.0820271
1	0.146207	0.0820271
1	0.146207	0.0820271
1	0.146207	0.0820271
1	0.146207	0.0820271
1	0.146207	0.0820271
1	0.146207	0.0820271
1	0.146207	0.0820271
1	0.146207	0.0820271
1	0.146207	0.0820271
1	0.146207	0.0820271
1	0.146207	0.0820271
1	0.146207	0.0820271
1	0.146207	0.0820271
1	0.146207	0.0820271
1	0.146207	0.0820271
1	0.146207	0.0820271
1	0.146207	0.0820271
1	0.146207	0.0820271
1	0.146207	0.0820271
1	0.146207	0.0820271
1	0.146207	0.0820271
1	0.146207	0.0820271
1	0.146207	0.0820271
1	0.146207	0.0820271
1	0.146207	0.0820271
1	0.146207	0.0820271
1	0.146207	0.0820271
1	0.146207	0.0820271
1	0.146207	0.0820271
1	0.146207	0.0820271
1	0.146207	0.0820271
1	0.146207	0.0820271
1	0.146207	0.0820271
1	0.146207	0.0820271
1	0.146207	0.0820271
1	0.146207	0.0820271
1	0.146207	0.0820271
1	0.146207	0.0820271
1	0.146207	0.0820271
1	0.146207	0.0820271
1	0.146207	0.0820271
1	0.146207	0.0820271
1	0.146207	0.0820271
1	0.146207	0.0820271
1	0.146207	0.0820271
1	0.146207	0.0820271
1	0.146207	0.0820271
1	0.146207	0.0820271
1	0.146207	0.0820271
1	0.146207	0.0820271
1	0.146207	0.0820271
0	0.146207	0.0820271
0	0.146207	0.0820271
1	0.146207	0.273599
1	0.146207	0.273599
1	0.146207	0.273599
1	0.146207	0.273599
1	0.146207	0.273599
1	0.146207	0.273599
1	0.146207	0.273599
1	0.146207	0.273599
1	0.146207	0.273599
1	0.146207	0.273599
1	0.146207	0.273599
1	0.146207	0.273599
1	0.146207	0.273599
1	0.146207	0.273599
1	0.146207	0.273599
1	0.146207	0.273599
1	0.146207	0.273599
1	0.146207	0.273599
1	0.146207	0.273599
1	0.146207	0.273599
1	0.146207	0.273599
1	0.146207	0.273599
1	0.146207	0.273599
1	0.146207	0.273599
1	0.146207	0.273599
1	0.146207	0.273599
1	0.146207	0.273599
1	0.146207	0.273599
1	0.146207	0.273599
1	0.146207	0.273599
1	0.146207	0.273599
1	0.146207	0.273599
1	0.146207	0.273599
1	0.146207	0.273599
1	0.146207	0.273599
1	0.146207	0.273599
1	0.146207	0.273599
1	0.146207	0.273599
1	0.146207	0.273599
1	0.146207	0.273599
1	0.146207	0.273599
1	0.146207	0.273599
1	0.146207	0.273599
1	0.146207	0.273599
1	0.146207	0.273599
1	0.146207	0.273599
1	0.146207	0.273599
1	0.146207	0.273599
1	0.146207	0.273599
1	0.146207	0.273599
1	0.146207	0.273599
1	0.146207	0.273599
1	0.146207	0.273599
1	0.146207	0.273599
1	0.146207	0.273599
1	0.146207	0.273599
1	0.146207	0.273599
1	0.146207	0.273599
1	0.146207	0.273599
1	0.146207	0.273599
1	0.146207	0.273599
1	0.146207	0.273599
1	0.146207	0.273599
1	0.146207	0.273599
1	0.146207	0.273599
1	0.146207	0.273599
1	0.146207	0.273599
1	0.146207	0.273599
1	0.146207	0.273599
1	0.146207	0.273599
1	0.146207	0.273599
1	0.146207	0.273599
1	0.146207	0.273599
1	0.146207	0.273599
1	0.146207	0.273599
1	0.146207	0.273599
1	0.146207	0.273599
1	0.146207	0.273599
1	0.146207	0.273599
1	0.146207	0.273599
1	0.146207	0.273599
1	0.146207	0.273599
1	0.146207	0.273599
1	0.146207	0.273599
1	0.146207	0.273599
1	0.146207	0.273599
1	0.146207	0.273599
1	0.146207	0.273599
1	0.146207	0.273599
1	0.146207	0.273599
1	0.146207	0.273599
1	0.146207	0.273599
1	0.146207	0.273599
1	0.146207	0.273599
1	0.146207	0.273599
1	0.146207	0.273599
1	0.146207	0.273599
1	0.146207	0.273599
1	0.146207	0.273599
1	0.146207	0.273599
1	0.146207	0.273599
1	0.146207	0.273599
1	0.146207	0.273599
1	0.146207	0.273599
1	0.146207	0.273599
1	0.146207	0.273599
1	0.146207	0.273599
1	0.146207	0.273599
1	0.146207	0.273599
1	0.146207	0.273599
1	0.146207	0.273599
1	0.146207	0.273599
1	0.146207	0.273599
1	0.146207	0.273599
1	0.146207	0.273599
1	0.146207	0.273599
1	0.146207	0.273599
1	0.146207	0.273599
1	0.146207	0.273599
1	0.146207	0.273599
1	0.146207	0.273599
1	0.146207	0.273599
1	0.146207	0.273599
1	0.146207	0.273599
1	0.146207	0.273599
1	0.146207	0.273599
1	0.146207	0.273599
1	0.146207	0.273599
1	0.146207	0.273599
1	0.146207	0.273599
1	0.146207	0.273599
1	0.146207	0.273599
1	0.146207	0.273599
1	0.146207	0.273599
1	0.146207	0.273599
1	0.146207	0.273599
1	0.146207	0.273599
1	0.146207	0.273599
1	0.146207	0.273599
1	0.146207	0.273599
1	0.146207	0.273599
1	0.146207	0.273599
1	0.146207	0.273599
1	0.146207	0.273599
1	0.146207	0.273599
1	0.146207	0.273599
1	0.146207	0.273599
1	0.146207	0.273599
0	0.146207	0.273599
0	0.146207	0.273599
0	0.146207	0.273599
0	0.146207	0.273599
1	0.146207	0.46517
1	0.146207	0.46517
1	0.146207	0.46517
1	0.146207	0.46517
1	0.146207	0.46517
1	0.146207	0.46517
1	0.146207	0.46517
1	0.146207	0.46517
1	0.146207	0.46517
1	0.146207	0.46517
1	0.146207	0.46517
1	0.146207	0.46517
1	0.146207	0.46517
1	0.146207	0.46517
1	0.146207	0.46517
1	0.146207	0.46517
1	0.146207	0.46517
1	0.146207	0.46517
1	0.146207	0.46517
1	0.146207	0.46517
1	0.146207	0.46517
1	0.146207	0.46517
1	0.146207	0.46517
1	0.146207	0.46517
1	0.146207	0.46517
1	0.146207	0.46517
1	0.146207	0.46517
1	0.146207	0.46517
1	0.146207	0.46517
1	0.146207	0.46517
1	0.146207	0.46517
1	0.146207	0.46517
1	0.146207	0.46517
1	0.146207	0.46517
1	0.146207	0.46517
1	0.146207	0.46517
1	0.146207	0.46517
1	0.146207	0.46517
1	0.146207	0.46517
1	0.146207	0.46517
1	0.146207	0.46517
1	0.146207	0.46517
1	0.146207	0.46517
1	0.146207	0.46517
1	0.146207	0.46517
1	0.146207	0.46517
1	0.146207	0.46517
1	0.146207	0.46517
1	0.146207	0.46517
1	0.146207	0.46517
1	0.146207	0.46517
1	0.146207	0.46517
1	0.146207	0.46517
1	0.146207	0.46517
1	0.146207	0.46517
1	0.146207	0.46517
1	0.146207	0.46517
1	0.146207	0.46517
1	0.146207	0.46517
1	0.146207	0.46517
1	0.146207	0.46517
1	0.146207	0.46517
1	0.146207	0.46517
1	0.146207	0.46517
1	0.146207	0.46517
1	0.146207	0.46517
1	0.146207	0.46517
1	0.146207	0.46517
1	0.146207	0.46517
1	0.146207	0.46517
1	0.146207	0.46517
1	0.146207	0.46517
1	0.146207	0.46517
1	0.146207	0.46517
1	0.146207	0.46517
1	0.146207	0.46517
1	0.146207	0.46517
1	0.146207	0.46517
1	0.146207	0.46517
1	0.146207	0.46517
1	0.146207	0.46517
1	0.146207	0.46517
1	0.146207	0.46517
1	0.146207	0.46517
1	0.146207	0.46517
1	0.146207	0.46517
1	0.146207	0.46517
1	0.146207	0.46517
1	0.146207	0.46517
1	0.146207	0.46517
1	0.146207	0.46517
0	0.146207	0.46517
0	0.146207	0.46517
0	0.146207	0.46517
1	0.146207	0.656742
1	0.146207	0.656742
1	0.146207	0.656742
1	0.146207	0.656742
1	0.146207	0.656742
1	0.146207	0.656742
1	0.146207	0.656742
1	0.146207	0.656742
1	0.146207	0.656742
1	0.146207	0.656742
1	0.146207	0.656742
1	0.146207	0.656742
1	0.146207	0.656742
1	0.146207	0.656742
1	0.146207	0.656742
1	0.146207	0.656742
1	0.146207	0.656742
1	0.146207	0.656742
1	0.146207	0.656742
1	0.146207	0.656742
1	0.146207	0.656742
1	0.146207	0.656742
1	0.146207	0.656742
1	0.146207	0.656742
1	0.146207	0.656742
1	0.146207	0.656742
1	0.146207	0.656742
1	0.146207	0.656742
1	0.146207	0.656742
1	0.146207	0.656742
1	0.146207	0.656742
1	0.146207	0.656742
1	0.146207	0.656742
1	0.146207	0.656742
1	0.146207	0.656742
1	0.146207	0.656742
1	0.146207	0.656742
1	0.146207	0.656742
1	0.146207	0.656742
1	0.146207	0.656742
1	0.146207	0.656742
1	0.146207	0.656742
1	0.146207	0.656742
1	0.146207	0.656742
1	0.146207	0.656742
1	0.146207	0.656742
1	0.146207	0.656742
1	0.146207	0.656742
1	0.146207	0.656742
1	0.146207	0.656742
1	0.146207	0.656742
1	0.146207	0.656742
1	0.146207	0.656742
1	0.146207	0.656742
1	0.146207	0.656742
1	0.146207	0.656742
1	0.146207	0.656742
1	0.146207	0.656742
1	0.146207	0.656742
0	0.146207	0.656742
1	0.146207	0.848314
1	0.146207	0.848314
1	0.146207	0.848314
1	0.146207	0.848314
1	0.146207	0.848314
1	0.146207	0.848314
1	0.146207	0.848314
1	0.146207	0.848314
1	0.146207	0.848314
1	0.146207	0.848314
1	0.146207	0.848314
1	0.146207	0.848314
1	0.146207	0.848314
1	0.146207	0.848314
1	0.146207	0.848314
1	0.146207	0.848314
1	0.146207	0.848314
1	0.146207	0.848314
1	0.146207	0.848314
1	0.146207	0.848314
1	0.146207	0.848314
1	0.146207	0.848314
1	0.146207	0.848314
1	0.146207	0.848314
1	0.146207	0.848314
1	0.146207	0.848314
1	0.146207	0.848314
1	0.146207	0.848314
1	0.146207	0.848314
1	0.146207	0.848314
1	0.146207	0.848314
1	0.146207	0.848314
1	0.146207	1.03989
1	0.146207	1.03989
1	0.146207	1.03989
1	0.146207	1.03989
1	0.146207	1.03989
1	0.146207	1.03989
1	0.146207	1.03989
1	0.146207	1.03989
1	0.146207	1.03989
1	0.146207	1.03989
1	0.146207	1.03989
1	0.146207	1.03989
1	0.146207	1.03989
1	0.146207	1.03989
1	0.146207	1.03989
1	0.146207	1.23146
1	0.146207	1.23146
1	0.146207	1.23146
1	0.146207	1.23146
1	0.146207	1.23146
1	0.146207	1.23146
1	0.146207	1.42303
1	0.146207	1.42303
1	0.146207	1.42303
1	0.146207	1.42303
1	0.146207	1.42303
1	0.146207	1.6146
1	0.146207	1.80617
0	0.274911	-1.64212
0	0.274911	-1.45055
1	0.274911	-1.25897
0	0.274911	-1.25897
0	0.274911	-1.0674
1	0.274911	-0.875831
1	0.274911	-0.875831
1	0.274911	-0.875831
0	0.274911	-0.875831
1	0.274911	-0.684259
1	0.274911	-0.684259
1	0.274911	-0.684259
1	0.274911	-0.684259
1	0.274911	-0.684259
1	0.274911	-0.684259
1	0.274911	-0.684259
0	0.274911	-0.684259
0	0.274911	-0.684259
1	0.274911	-0.492688
1	0.274911	-0.492688
1	0.274911	-0.492688
1	0.274911	-0.492688
1	0.274911	-0.492688
1	0.274911	-0.492688
1	0.274911	-0.492688
1	0.274911	-0.492688
1	0.274911	-0.492688
1	0.274911	-0.492688
1	0.274911	-0.492688
1	0.274911	-0.492688
1	0.274911	-0.492688
1	0.274911	-0.492688
1	0.274911	-0.492688
1	0.274911	-0.492688
1	0.274911	-0.492688
1	0.274911	-0.492688
1	0.274911	-0.492688
1	0.274911	-0.492688
1	0.274911	-0.492688
1	0.274911	-0.492688
0	0.274911	-0.492688
1	0.274911	-0.301116
1	0.274911	-0.301116
1	0.274911	-0.301116
1	0.274911	-0.301116
1	0.274911	-0.301116
1	0.274911	-0.301116
1	0.274911	-0.301116
1	0.274911	-0.301116
1	0.274911	-0.301116
1	0.274911	-0.301116
1	0.274911	-0.301116
1	0.274911	-0.301116
1	0.274911	-0.301116
1	0.274911	-0.301116
1	0.274911	-0.301116
1	0.274911	-0.301116
1	0.274911	-0.301116
1	0.274911	-0.301116
1	0.274911	-0.301116
1	0.274911	-0.301116
1	0.274911	-0.301116
1	0.274911	-0.301116
1	0.274911	-0.301116
1	0.274911	-0.301116
1	0.274911	-0.301116
1	0.274911	-0.301116
1	0.274911	-0.301116
1	0.274911	-0.301116
1	0.274911	-0.301116
1	0.274911	-0.301116
1	0.274911	-0.301116
